,a.title,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,score_sum,time_since_pub,weighted_score
2382161,FINE STRUCTURAL LOCALIZATION OF A BLOOD-BRAIN BARRIER TO EXOGENOUS PEROXIDASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.21375,0.21375,0.330625,0.600721,0.8673660000000001,0.99626,1.3926235000000002,1.5867040000000001,1.920346,2.2991909999999995,2.8244994999999995,3.3693750000000007,3.704598,4.0450995,4.3899445,5.069239,5.7535314999999985,6.223573000000001,6.549072,7.0088285,7.442081999999999,7.871077,8.364195999999998,8.767283,9.235395,9.7167245,10.0490235,10.488176,10.8406795,11.302526999999998,11.608408,11.802794500000001,177.147463,34,5.2102195
4654147,Quantitative Zuckerbestimmung mit 34-Dinitrobenzoesäure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.1893125,0.1893125,0.22272600000000006,0.24163850000000003,0.2706575,0.2938965,0.34538100000000005,0.3739835000000001,0.4022800000000001,0.4308315,0.495576,0.6055235,0.743266,0.940075,1.046155,1.19771,1.4028575,1.6071635,1.8365785,2.084243,2.373957,2.7876605,3.316488,3.740451,4.2206839999999985,4.766783499999999,5.3514645000000005,5.9149294999999995,6.406807499999998,7.0654045,7.6653175000000005,8.279978,8.9629785,9.6784405,10.3265145,11.0829125,11.902346499999998,12.548626999999998,13.187028,13.867622999999998,14.66341,15.341114999999995,15.993201,16.742425,17.448401000000004,249.0041155,48,5.187585739583334
614336,An Automatic Method of Solving Discrete Programming Problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.2775,0.513375,0.513375,0.577125,0.993625,1.421481,1.7481955000000002,1.8661415000000001,2.3087365,2.7854505,3.1190245,3.400961,4.158039,4.4368475,4.5502035,4.935942000000002,5.1872275000000005,5.5765955,5.8200695,6.098784500000002,6.3335375,6.675365000000001,7.107581499999998,7.5122155,7.904039999999998,8.353460499999999,8.942893,9.379317,9.882466,10.1483205,10.5645145,10.7778815,11.336391,11.9607245,12.1610525,12.532409,212.61086900000004,41,5.185630951219513
1295218,Chromatographic separation and quantitative determination of monosaccharides.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.1893125,0.1893125,0.22272600000000006,0.24163850000000003,0.2706575,0.2938965,0.34538100000000005,0.3739835000000001,0.4022800000000001,0.4308315,0.495576,0.6055235,0.743266,0.940075,1.046155,1.165835,1.3709825,1.5752885,1.8047035,2.0523679999999995,2.342082,2.7557855,3.284613,3.7085760000000003,4.2206839999999985,4.766783499999999,5.3514645000000005,5.9149294999999995,6.406807499999998,7.0654045,7.6653175000000005,8.279978,8.9629785,9.6784405,10.3265145,11.0829125,11.902346499999998,12.548626999999998,13.187028,13.867622999999998,14.66341,15.341114999999995,15.993201,16.742425,17.448401000000004,248.7172405,48,5.181609177083334
1378008,Commentary: a physiological approach to hepatic drug clearance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.16275000000000006,0.361225,0.7237925000000001,0.9144475000000001,1.5825900000000002,2.0129535,2.6031935,3.2832954999999995,3.7526059999999997,4.290298999999999,4.7991855,5.325717999999998,5.813992000000002,6.4196765,6.9002835000000005,7.1686285000000005,7.4349675,7.7838075,8.029993,8.333851000000003,8.5657565,9.0219515,9.349260999999998,9.711922,9.914664,134.4108105,26,5.169646557692308
4121903,On-Line Computational Scheme for Mechanical Manipulators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.29875,0.405,0.7290625,1.0091545,1.4281875,2.1697785,2.7042330000000003,3.752028,5.1939255,6.033206999999999,6.540929,7.700771,8.5528195,8.852844000000003,9.376494999999998,10.145473,10.6732465,11.109288,11.5648455,108.540038,21,5.168573238095238
3138843,Isoquinolinesulfonamides novel and potent inhibitors of cyclic nucleotide dependent protein kinase and protein kinase C.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.34125000000000005,0.7867435,1.3732265,1.965872,2.7984299999999998,4.262878,5.481166,6.3630070000000005,7.1593295,7.749280499999999,8.492631000000001,9.222628000000002,9.891595000000002,10.527403499999998,11.038755000000002,87.75419550000001,17,5.1620115
4108834,On the mechanism of DNA replication in mammalian chromosomes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.17550000000000002,0.581375,0.938375,1.016779,1.3526735,2.5885905,3.2661679999999995,3.6631945,4.220718,4.5585844999999985,4.8011405,5.245086999999999,5.537945999999999,5.8017945,6.114688,6.236952,6.3425984999999985,6.6136635,6.7576705000000015,6.935992,7.0365470000000006,7.1430095,7.356674000000001,7.535854,7.707604999999999,7.8534565,8.167421000000001,8.345223999999998,8.494739,8.644661999999999,8.792459999999998,170.12714250000002,33,5.155367954545455
5444750,Synthesis and transmethylation of DNA in polyoma-infected cultures☆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.181875,0.377375,0.377375,0.471708,0.6055404999999999,0.6666215,0.9386385000000002,1.2997695,1.4535004999999999,1.7550125,2.023349,2.3712795,2.5866185,2.9572950000000002,3.210901,3.5795545,3.9220365,4.2358905,4.553833,4.8552345,5.2689635,5.797161999999998,6.477366,7.1805710000000005,7.763348,8.440066999999999,9.007008500000003,9.537187499999998,10.075858,10.63237,11.152978,11.867233,12.704602000000001,13.194032,13.833470000000002,185.50562449999998,36,5.152934013888888
5670138,The Glomerular Permeability Determined by Dextran Clearance Using Sephadex Gel Filtration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.19250000000000006,0.3200000000000001,0.403402,0.6177635,0.8735115,1.295086,1.738344,2.0239100000000003,2.4788980000000005,3.0569319999999998,3.7826875,4.418632,5.163130000000001,5.7466125,6.345403500000001,7.051039500000001,7.725421000000001,8.148194,8.818725,9.344551999999998,9.713111999999999,10.256550999999998,10.683633500000001,11.053766,11.3490645,11.769542499999998,12.185677,12.5359705,169.84206099999997,33,5.14672912121212
3068329,Intermediate filaments as mechanical integrators of cellular space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.5656924999999999,1.069445,2.097469,2.4613624999999995,3.0427115000000002,3.7864785000000003,4.1489780000000005,4.589226999999998,4.964484999999998,5.3298915000000004,5.8194745,6.2707225,6.730198499999998,7.0878190000000005,7.476558000000002,7.821046000000001,8.202322,8.4523835,8.7470275,9.035424,107.848716,21,5.135653142857143
4863091,Responses of Plants to Environmental Stresses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.19250000000000006,0.35187500000000005,0.500625,0.7695905,1.139689,1.3213765000000002,1.6757414999999998,2.1872885,2.4099459999999997,2.9430745,3.6608824999999996,4.1887665,4.4370855,4.885928000000002,5.2971835,5.732409000000001,6.069162,6.3275705,6.801896000000001,7.6510715,8.454721000000001,9.177442,9.878607000000002,11.132407999999998,11.568100999999995,12.1319145,12.6921325,143.72898750000002,28,5.133178125000001
4135102,Opioid peptide enkephalin: immunohistochemical mapping in rat central nervous system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21375,0.31376950000000003,0.9733440000000001,1.4720475000000002,2.205385,2.67382,3.215763,3.6343285,4.149862000000001,4.739201,5.1490965,5.455971999999999,5.757892,6.134968999999999,6.4993045,6.817468000000001,7.092519500000001,7.314845499999999,7.657114999999999,7.901949,8.1138285,8.306056,8.499958,8.6412195,122.93346350000002,24,5.122227645833334
3730203,Microwave study of granular superconducting Al films,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.21375,1.202181,2.556571,3.5435570000000003,4.4312035000000005,5.186471,5.987655500000002,6.350877500000001,6.6968190000000005,6.985836,7.2272275000000015,7.591664999999999,7.700269500000001,7.9548274999999995,8.161453999999999,81.94036499999999,16,5.121272812499999
5955838,The preparation and properties of two new chromogenic substrates of trypsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.21375,0.2775,0.309375,0.436875,0.504875,0.5835,0.5835,0.742875,0.934125,1.0966875,1.388875,1.4202909999999995,1.622829,1.8342919999999998,2.228692,2.5436085,2.9717875,3.3264074999999997,3.832438,4.377287999999999,4.95233,5.446656,6.0340655000000005,6.4553,7.023397500000001,7.5783454999999975,7.894452,8.4487795,8.762982000000001,9.112774,9.5718845,9.786059,10.2671845,10.857365,11.249801500000002,11.7652585,12.019638,12.4827775,12.7943195,203.882941,40,5.097073525
3449736,Localization of red cell membrane constituents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2775,0.398625,0.568268,0.9575254999999999,1.5886165,2.0920545,2.494164,2.8532634999999997,3.4209699999999996,3.9098559999999996,4.1257220000000006,4.3846405,4.8753455,5.1843035,5.5467520000000015,5.841727499999998,6.356564,6.7948154999999995,7.032586,7.3240935,7.678671,7.8793134999999985,8.004833,8.183418,8.3534095,8.496192500000001,8.707655500000001,8.8800185,142.21090450000003,28,5.078960875000001
1838616,Differential equations dynamical systems and linear algebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.3168125,0.4209375,0.8200209999999999,1.2353735,1.4170524999999998,1.6292805000000001,2.017875,2.3761075000000003,2.8463190000000003,3.304758,3.5537400000000003,3.8707985,4.225163499999999,4.684783999999999,5.4785224999999995,6.407411,6.999546499999999,7.513252499999999,8.377158499999998,9.203197,9.9183955,11.245866,11.9322665,12.923273,13.775432,136.793344,27,5.066420148148148
318779,A differentiation antigen of human NK and K cells identified by a monoclonal antibody (HNK-1).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.21375,0.8343605,1.4653155000000002,1.98345,3.0904985000000003,3.5965885,4.083086,4.707853,5.3230830000000005,5.7802215,6.4039769999999985,6.7932685,7.208578500000001,7.489197499999999,7.801334500000001,8.0961485,8.4238235,8.767946,9.0683615,101.28084199999998,20,5.064042099999999
2709664,Handbook of experimental psychology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.181875,0.24562500000000004,0.24900800000000006,0.4431310000000001,0.529185,0.7172474999999999,0.7172474999999999,0.97229,1.150297,1.3874300000000002,1.4406315000000005,1.6102745,1.8323794999999998,2.4379874999999998,2.5192475,3.0260515000000003,3.483394,3.7978089999999995,4.0347209999999984,4.4272765000000005,4.712459999999999,4.907841,5.3252334999999995,5.539629,5.6403455000000005,5.973299000000001,6.2779050000000005,6.562060000000001,6.735247500000001,6.9486314999999985,7.133736,7.2631654999999995,7.545781999999999,7.748048,7.8104974999999985,7.879832,8.0339285,8.099548500000001,8.477331000000001,8.540817500000001,8.669533,8.842405999999997,9.106441499999999,9.3188565,9.597095499999998,9.838198,10.042028000000002,10.1581635,248.081169,49,5.062881
371642,A papillomavirus DNA from a cervical carcinoma and its prevalence in cancer biopsy samples from different geographic regions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.354,0.869253,1.317016,1.7552930000000002,2.4527095000000005,3.564518,4.5355240000000006,5.360618999999999,5.9816035,6.6052230000000005,7.068957500000002,7.622265,7.969898,8.4297395,8.771762500000001,8.9962645,9.2444305,91.04907649999998,18,5.058282027777777
3027116,Initial experiments on the end- point control of a flexible one-link robot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.2775,0.46875,0.832125,1.7219135,2.3261785,3.0381639999999988,4.306959,5.0078945,6.154893,6.7849725,7.619816999999999,8.445235000000002,8.985563,9.2550725,9.8670045,10.4566665,85.6987085,17,5.0411005
6004866,The syndrome of cellular immunodeficiency with immunoglobulins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.2775,0.2775,0.3200000000000001,0.330625,0.3351385,0.3351385,0.476179,0.476179,0.6508539999999999,1.3613775,2.1962135,3.1760255,4.306228,5.260455,6.167592000000001,6.958686999999999,7.690894,8.301755,9.097661,9.7149565,10.367586500000002,10.711454,11.217816000000001,11.588280000000001,11.975846,12.348112,136.0700535,27,5.039631611111111
22524,(D-Ala2)-Met-enkephalinamide: a potent long-lasting synthetic pentapeptide analgesic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.623875,1.002057,1.212551,1.845342,2.2823525,2.906941,3.5612285000000004,3.9143355,4.3563695,4.9009305,5.1381144999999995,5.702863000000002,6.0589534999999985,6.385719,6.558005499999998,6.818156500000001,7.1487725000000015,7.357558,7.645852499999998,7.787606999999999,7.909700999999999,8.028955999999999,8.248119999999998,8.3415265,125.88588799999998,25,5.035435519999999
240417,A New Approach to Consumer Theory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.30300000000000005,0.398625,0.717375,1.2313529999999997,1.6631189999999998,2.1990100000000004,2.6878195,3.0685515,3.582878,3.6616815000000003,4.17152,4.3074265,4.6875295,5.0798640000000015,5.4240885,5.632143000000001,6.064657,6.477153500000003,6.986822,7.616994999999999,8.811610499999997,9.222738499999998,9.808618,10.5207055,11.23281,11.6465305,12.091191,12.596805,13.334239499999999,176.12686000000002,35,5.032196000000001
2400031,Factors Influencing Infarct Size Following Experimental Coronary Artery Occlusions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.23925,0.543227,0.6687465000000001,1.1286984999999998,1.455719,1.7980649999999998,2.0735500000000004,2.4994085000000004,2.877803,3.216239,3.929678,4.2600729999999984,4.8400875,5.1001195,5.4851525,5.8391350000000015,6.3586975,6.702700999999999,7.055128,7.239875499999999,7.606854500000002,7.7614015,8.044901999999999,8.34298,8.592608,8.8187335,9.141725,9.369729,9.523825500000001,150.664113,30,5.022137099999999
1550922,Criticism and the growth of knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4207839999999998,1.6869360000000002,2.068518,2.5830315,2.7654669999999997,2.9913885,3.2499415000000003,3.6364025,3.730251,3.865877,4.142773000000001,4.788195000000001,5.305037499999999,5.6034725000000005,5.8222369999999986,6.340711499999999,6.4868435,6.928579999999998,7.372416,7.979146000000001,8.486035000000001,8.943385999999999,9.1699025,115.3673325,23,5.01597097826087
206745,A Complexity Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.2775,0.7875,1.0966875,1.2943125,1.844152,1.9897145,2.2057675,2.582122,2.7920805,2.8722015,3.240073,3.8101339999999997,4.2449515,5.0717550000000005,5.513542500000002,6.3980440000000005,6.642997000000001,8.0220795,8.8373315,9.670161500000004,10.239746499999999,11.173735000000002,11.778901,12.523203500000001,125.05869350000003,25,5.002347740000001
4732391,Reaction Kinetics in Differential Thermal Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.21375,0.21375,0.21375,0.3139905000000001,0.3139905000000001,0.3139905000000001,0.3139905000000001,0.3139905000000001,0.3139905000000001,0.3777405,0.4202405000000001,0.4627405000000001,0.4627405000000001,0.5243654999999999,0.5668655,0.5668655,0.7485530000000001,0.817828,0.989953,1.4407165000000002,1.7391939999999997,1.7610899999999998,2.4256795,2.953742,4.2235655,4.9942350000000015,5.424811000000001,5.784072,6.938117,7.834272,8.484794,9.0765555,10.479191499999999,11.370144500000002,12.1323395,13.185761499999998,14.350074499999998,15.451019999999998,16.3103105,16.9682955,17.952765499999995,19.276836000000007,219.3206685,44,4.984560647727273
3068699,Intermediates in type 5 adenovirus DNA replication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21375,0.21375,0.218748,0.229577,0.2837645,0.3250235,0.472558,0.6390049999999999,0.781397,0.9798635,1.2587994999999998,1.5481055000000001,1.883694,2.3966605,3.1343755000000004,3.9501545,4.802789500000001,5.691813,6.400696,7.3548125,8.3410505,9.2440055,10.395747,11.2960415,12.554356,13.972725500000001,14.9028125,16.040554500000002,139.52663,28,4.983093928571429
5380983,Substitutional doping of amorphous silicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.2775,0.46715200000000007,0.8804219999999999,1.1599445,1.988975,2.4088580000000004,3.0492395,3.6442819999999987,4.139594000000001,4.5271175,4.885129,5.245002,5.5194670000000015,5.866131,5.9921775,6.440085,6.779609,7.108882,7.607050000000001,7.7807815,8.1286695,8.52845,8.7242985,8.854663,9.152843,129.30632250000002,26,4.973320096153847
4957507,SERUM AND URINARY LYSOZYME (MURAMIDASE) IN MONOCYTIC AND MONOMYELOCYTIC LEUKEMIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.5325,0.768375,1.0201875,1.182121,1.335121,1.7535845,1.8486315,2.485358,2.7258145000000003,2.9253265,3.2579145,3.688771,3.8399435,4.234045999999998,4.451935,4.7533535,4.830601499999998,5.1735169999999995,5.782559,5.981102,6.211953499999999,6.4609015,6.753088999999999,7.095179999999999,7.252480999999999,7.77603,8.191246499999998,8.348453999999998,8.407580000000001,8.541930999999998,8.712883000000001,8.851067500000003,9.1269095,9.296255,173.746724,35,4.964192114285714
2920063,Immunoglobulin production by lymphocyte hybridomas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2775,0.2775,0.5032770000000001,0.7500405,1.3147295,1.933776,2.4303715,2.9359515,3.6136225,4.031678,4.375435,5.1706864999999995,5.7877185,6.222790999999999,6.797246499999999,7.0875555,7.600683500000001,8.055773499999999,8.3844345,8.6714965,8.9460635,9.251086,9.554272499999998,113.97368949999999,23,4.955377804347826
4639713,Pygmalion in the classroom : teacher expectation and pupils' intellectual development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2719559999999985,4.315339999999999,4.4446335,4.739124499999999,4.8293180000000016,5.1599,5.398716,5.471101999999999,5.9246875,44.5547775,9,4.9505308333333335
4367868,Physiology and Behavior.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2775,0.2775,0.2775,0.2775,0.2775,0.28574499999999997,0.28574499999999997,0.2867310000000001,0.2875555000000001,0.3088055000000001,0.43700249999999996,0.564902,1.6872334999999998,2.225759500000001,3.743375,4.519782,5.2455375,6.179372999999999,6.9221625000000016,7.579391000000001,9.0079775,9.503332,10.3534595,11.0790535,12.3810495,13.6673715,14.868183499999999,15.7909435,138.59797100000003,28,4.949927535714287
1667991,Defect studies in crystals by means of channeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.24257350000000005,0.43550649999999996,0.8540975000000001,1.3031780000000002,2.024216,2.6929535,3.025431,3.2718715,3.6135885,3.9755185,4.272925,4.683814999999999,4.90966,5.115980499999999,5.282079,5.467531999999999,5.716616,5.773039,5.883649500000001,5.985343500000001,6.137314999999999,6.430786,6.570322,7.0214935,7.200452499999999,7.480161999999999,7.58325,7.707383999999999,7.910177,8.059581499999998,8.115800499999999,8.217298999999999,163.113597,33,4.9428362727272726
2263993,Establishment of a noradrenergic clonal line of rat adrenal pheochromocytoma cells which respond to nerve growth factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.46875,0.47453850000000003,0.60696,0.8003009999999999,0.878484,1.2914735000000004,1.5609574999999998,1.6897239999999998,2.1173845,2.50688,3.290682,3.9798025,4.52155,4.9872309999999995,5.450778500000001,6.263693000000001,7.315508500000003,8.098188500000001,8.932914,9.6957805,10.6043965,11.473972,12.544496,13.704006499999998,123.40845250000001,25,4.9363381
3786254,Molecular structure and the properties of liquid crystals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.2775,0.405,0.405,0.59625,1.1431655000000005,1.5349475000000001,1.982362,2.5455465,2.775939,2.9094315,3.1678144999999995,3.6014165,3.9585695,4.14364,4.4920805,4.8677294999999985,5.2969795,5.50517,5.859416,6.4058555,6.609031,6.8904235,7.096217,7.527141499999999,7.6454105,7.945086499999999,8.220801,8.53423,9.0000725,9.3124475,9.5907375,9.780296,10.127657,10.8149925,10.9026785,192.47103599999997,39,4.935154769230769
5986496,The scattering of light and other electromagnetic radiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.3200000000000001,0.575,0.6716875,0.757444,0.799944,1.0464440000000002,1.3513645,1.5056395,1.7442684999999998,2.2983325,2.550332,2.5716925,2.7923014999999998,3.3019359999999995,3.625871,3.932364,4.922631,5.4748420000000015,5.859382000000001,6.579672,7.457424500000001,8.1746375,8.808669499999997,9.511543,10.240902499999999,10.707782000000002,11.357845,12.123117,12.742180500000002,13.753025999999998,157.85827600000002,32,4.933071125000001
2545636,Fundamentals of digital image processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.42625,0.68125,1.40375,2.2937935,3.511359,4.256945000000001,5.484566,7.341884000000001,8.929063500000002,11.034641,13.496513,59.010015,12,4.91750125
6052905,Thermodynamic Theory of Structure Stability and Fluctuations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42625,0.8845360000000001,1.107661,1.4564245,1.738514,2.161916,2.7209525,2.9141235,3.4811245000000004,3.887025,3.9956635,4.237088999999999,4.440137,4.8867270000000005,5.075239999999999,5.5456045,6.075044,6.352934500000001,6.397653,6.816822,6.918363000000001,7.121215500000001,7.587925,7.869513,8.072960499999999,8.143502,8.372628,8.946837,137.63438549999998,28,4.915513767857142
1892280,Diversity of RNA Components in Green Plant Tissues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.38375,0.5061415000000001,0.6944675000000001,0.8649094999999999,1.6093055,2.0172375,2.3482615000000004,2.5645355,2.935314,3.165188,3.4318584999999997,3.8718779999999997,4.0647345,4.292644999999999,4.5049410000000005,4.8477545,5.110566,5.322913,5.622742,5.9586875,6.326236,6.6761385,6.989694999999999,7.225961000000002,7.530669,7.721094499999999,7.9263439999999985,8.165466,8.3959945,8.623106,8.837280499999999,9.067758,9.224702,166.9782755,34,4.91112575
263139,A Reëxamination of the Hammett Equation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.181875,0.181875,0.181875,0.436875,0.5987064999999999,0.6624565,0.8218314999999999,1.0980815000000002,1.2255815,1.4334744999999998,1.6519585000000003,2.2209229999999995,2.3658735,2.541866,3.1574955,3.4871595,3.9184324999999993,4.253715000000001,4.5193655,5.0045625000000005,5.2480449999999985,5.651794999999999,5.887763499999998,5.997762000000002,6.05104,6.296639000000001,6.488441500000001,6.855718,6.871205000000001,7.376189999999999,7.813549000000001,7.849487000000001,7.9094375,8.031353,8.158122,8.408888999999999,8.501114,8.6016945,8.920563500000002,9.197655000000001,9.3861765,9.673459500000002,9.7889575,10.0222485,10.043914999999998,235.425204,48,4.9046917500000005
2708849,Handbook Of Socialization Theory And Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2775,0.2775,0.3571875,0.5028945,0.672886,0.9226415000000001,1.208913,1.4315195000000005,1.9461095,2.2483355,2.5572085,3.0085840000000004,3.344147,3.803776,4.212549499999999,4.7608845,5.12131,5.4312795,5.9379050000000015,6.1613445,6.6196815,7.1809875,7.6219845,7.8856544999999985,8.090156,8.4602375,8.687663500000001,9.004653999999999,9.3330345,9.644381,9.868593999999998,10.2120535,156.7935575,32,4.899798671875
