121,An introduction to computing with neural nets,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194029851,0.017006803,-0.046822742,-0.052631579,-0.059259259,-0.086614173,IEEE
122,Many-particle physics,Quantum electrodynamics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140740741,0.045454545,-0.043478261,-0.081168831,Plenum Press
123,The Pricing of Options and Corporate Liabilities,Financial economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366906475,0.126315789,0.079439252,0.060606061,0.020408163,-0.016,-0.077235772,University of Chicago Press
124,Biorthogonal bases of compactly supported wavelets,Iterative reconstruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328703704,0.034843206,-0.01010101,-0.037414966,-0.081272085,"Wiley Subscription Services, Inc., A Wiley Company"
125,Development of the Colle-Salvetti correlation-energy formula into a functional of the electron density,Density matrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164835165,0.059748428,-0.044510386,American Physical Society
126,Stochastic Relaxation  Gibbs Distributions  and the Bayesian Restoration of Images,Image restoration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12749004,0.024734982,0.003448276,-0.027491409,-0.077738516,IEEE
127,Isolation of biologically active ribonucleic acid from sources enriched in ribonuclease.,Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,-0.049833887,-0.066433566,-0.071161049,-0.088709677,American Chemical Society
128,The fifth discipline : the art and practice of the learning organization,Psychology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695652,0.019607843,-0.012820513,-0.077922078,"Wiley Subscription Services, Inc., A Wiley Company"
129,An Algorithm for Least-Squares Estimation of Nonlinear Parameters,Generalized least squares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.138461538,0.040540541,0.004329004,-0.034482759,-0.040178571,-0.037209302,-0.043478261,-0.075757576,Society for Industrial and Applied Mathematics
130,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,Complement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223255814,0.053231939,0.025270758,0.01056338,-0.06271777,Elsevier
131,Elements of X-Ray Diffraction,Electron backscatter diffraction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234782609,0.084507042,0.077922078,0.060240964,0.045454545,0.027173913,0.015873016,0.005208333,-0.015544041,-0.073684211,American Association of Physics Teachers
132,Density Functional Theory of Atoms and Molecules,Chemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0.057239057,-0.012738854,-0.070967742,Springer Netherlands
133,Absorption and scattering of light by small particles,Classical mechanics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426829268,0.14957265,0.07063197,0.006944444,-0.065517241,Taylor & Francis Group
134,Analysis of relative gene expression data using real-time quantitative PCR and the 2(-Delta Delta C(T)) Method.,Multiplex polymerase chain reaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286738351,-0.011142061,METHODS
135,Internal combustion engine fundamentals,Combustion chamber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162698413,0.04778157,0.009771987,-0.067741935,McGraw-Hill
136,Numerical solution of initial boundary value problems involving maxwell's equations in isotropic media,Mathematical optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233944954,0.07063197,0.017361111,-0.034129693,-0.077738516,IEEE
137,An introduction to the Bootstrap,Econometrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36097561,0.107526882,0.009708738,-0.064102564,Taylor & Francis Group
138,The Moderator-Mediator Variable Distinction in Social Psychological Research: Conceptual  Strategic  and Statistical Considerations,Attitude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224409449,0.08681672,-0.050295858,American Psychological Association
139,Neural networks and physical systems with emergent collective computational abilities,Phase space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457286432,0.003448276,-0.04467354,-0.039568345,-0.056179775,-0.079365079,National Academy of Sciences
140,On Limits of Wireless Communications in a Fading Environment when UsingMultiple Antennas,4B5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239852399,0,-0.074404762,Kluwer Academic Publishers
141,Co-integration and error correction: representation  estimation  and testing,Error correction model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034810127,0.01529052,-0.069277108,Harvard University Press
142,Statistical methods for rates and proportions,Sampling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363057325,0.11682243,0.041841004,0.008032129,-0.015936255,-0.036437247,-0.071428571,Taylor & Francis Group
143,Principles of fluorescence spectroscopy,Chemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358823529,0.177489177,0.055147059,0.003484321,-0.065972222,Springer US
144,A method for the solution of certain non-linear problems in least squares,Total least squares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098591549,0.268456376,0.100529101,0.019230769,-0.004716981,-0.033175355,-0.044117647,-0.035897436,-0.037234043,-0.077348066,QUARTERLY OF APPLIED MATHEMATICS
145,Fundamentals of Heat and Mass Transfer,Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040697674,-0.061452514,Wiley
146,Neural Networks for Pattern Recognition,Neural gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563535912,0.106007067,-0.009584665,-0.070967742,Oxford University Press
147,Stress: Appraisal and Coping,Psychology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064102564,Springer New York
148,Collective dynamics of 'small-world' networks,Random graph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101851852,-0.044817927,Nature Publishing Group
149,Fuzzy identification of systems and its applications to modeling and control,Defuzzification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13618677,0.054794521,-0.006493506,-0.075163399,IEEE
150,Biometry: The principles and practice of statistics in biological research,Multivariate analysis of variance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012903226,-0.015923567,-0.035598706,-0.080536913,W. H. Freeman
151,Primer-directed enzymatic amplification of DNA with a thermostable DNA polymerase,Multiplex polymerase chain reaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061643836,-0.029032258,-0.049833887,-0.059440559,-0.085501859,American Association for the Advancement of Science
152,Maps of Dust Infrared Emission for Use in Estimation of Reddening and Cosmic Microwave Background Radiation Foregrounds,Astronomy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126279863,0,-0.072727273,IOP Publishing
153,HYDRODYNAMIC AND HYDROMAGNETIC STABILITY,Classical mechanics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.024390244,0.254545455,0.038647343,-0.009302326,-0.03286385,-0.038834951,-0.045454545,-0.047619048,-0.055555556,-0.058823529,-0.0875,Dover Publications
154,A Heteroskedasticity-Consistent Covariance Matrix Estimator and a Direct Test for Heteroskedasticity,Financial economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.07751938,0.021582734,-0.01056338,-0.071174377,Econometric Society
155,Space-time codes for high data rate wireless communication: performance criterion and code construction,Block code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,-0.026785714,-0.079510703,IEEE
156,Automatic recording apparatus for use in the chromatography of amino acids.,Absorption,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.115555556,0,-0.043824701,-0.058333333,-0.075221239,-0.081339713,-0.088541667,-0.08,-0.080745342,-0.087837838,American Chemical Society
157,Encyclopedia of polymer science and engineering,Materials Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177419355,0,-0.030821918,-0.028268551,-0.083636364,Wiley
158,A Threshold Selection Method from Gray-Level Histograms,Computer vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248962656,0.102990033,-0.045180723,IEEE
159,A study of the conditions and mechanism of the diphenylamine reaction for the colorimetric estimation of deoxyribonucleic acid,Biochemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621848739,0.170984456,0.048672566,-0.012658228,-0.042735043,-0.066964286,-0.071770335,-0.082474227,-0.084269663,-0.079754601,-0.093333333,Portland Press Ltd
160,Table of isotopes,Atomic physics,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617021277,0.188235294,0.143564356,-0.034632035,-0.044843049,-0.051643192,-0.074257426,-0.07486631,-0.063583815,-0.067901235,-0.079470199,-0.09352518,John Wiley
161,Probability  random variables  and stochastic processes,Independent and identically distributed random variables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541666667,0.202702703,0.073033708,0.068062827,0.024509804,0.004784689,-0.014285714,-0.038647343,-0.08040201,McGraw-Hill
162,New Directions in Cryptography,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482142857,0.192771084,0.116161616,0.067873303,0.038135593,-0.020408163,-0.075,IEEE
163,Self-organizing maps,Neural gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14532872,-0.012084592,-0.076452599,"Springer-Verlag New York, Inc."
164,An inventory for measuring depression,Psychology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53271028,0.201219512,0.091370558,0.041860465,0,-0.008928571,-0.022522523,-0.069124424,American Medical Association
165,Ad hoc On-Demand Distance Vector (AODV) Routing,Vehicular ad hoc network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069277108,-0.070422535,RFC Editor
166,Equation of state calculations by fast computing machines,Direct simulation Monte Carlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450704225,0.475728155,0.256578947,0.083769634,0.014492754,-0.00952381,-0.014423077,-0.029268293,-0.070351759,AIP Publishing
167,Electronic Transport in Mesoscopic Systems,Quantum Hall effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223048327,-0.003039514,-0.076219512,American Institute of Physics
168,The physics of liquid crystals,Liquid crystal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496183206,0.081632653,0.04245283,0.036199095,0,-0.017467249,-0.048888889,-0.08411215,American Institute of Physics
169,Electron paramagnetic resonance of transition ions,Ferromagnetic resonance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082474227,Oxford University Press
170,Capacity of multi-antenna Gaussian channels,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340248963,0.024767802,-0.072507553,"Wiley Subscription Services, Inc., A Wiley Company"
171,Diffusion of Innovations,Product innovation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.115384615,0.109195402,0.129533679,0.087155963,0.029535865,-0.06147541,Free Press
172,Introduction to percolation theory,Statistical physics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251207729,0.108108108,0,-0.041811847,-0.08,American Institute of Physics
173,A New Approach to Linear Filtering and Prediction Problems,Mathematical optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351351351,0.035,-0.009661836,-0.014634146,-0.024752475,-0.040609137,-0.031746032,0,-0.016393443,-0.072222222,American Society of Mechanical Engineers
174,A rapid alkaline extraction procedure for screening recombinant plasmid DNA,Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627218935,0.047272727,-0.055555556,-0.066176471,-0.070866142,-0.072033898,-0.091324201,Oxford University Press
175,Mining association rules between sets of items in large databases,GSP Algorithm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173431734,0.031446541,-0.067073171,ACM
176,Eigenfaces for recognition,Face,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177121771,0.028213166,-0.067073171,MIT Press
177,The CLUSTAL_X windows interface: flexible strategies for multiple sequence alignment aided by quality analysis tools.,Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343220339,0.03785489,-0.060790274,Oxford University Press
178,The neutral theory of molecular evolution.,Molecular evolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335329341,0.201793722,0.063432836,-0.014035088,-0.074733096,Cambridge University Press
179,A SIMPLE EFFICIENT LIQUID SCINTILLATOR FOR COUNTING AQUEOUS SOLUTIONS IN A LIQUID SCINTILLATION COUNTER,Aqueous solution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314285714,0.018115942,-0.053380783,-0.07518797,-0.081300813,-0.088495575,-0.087378641,-0.090425532,-0.087719298,-0.08974359,Academic Press
180,The discovery of grounded theory : strategies for qualitative research,Psychology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287769784,0.184357542,0.113207547,0.076271186,0.035433071,-0.060836502,Weidenfeld and Nicolson
181,Applied multiple regression/correlation analysis for the behavioral sciences,Segmented regression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316770186,0.103773585,0.017094017,-0.008403361,0.004237288,-0.012658228,-0.068376068,"Lawrence Erlbaum Associates , Distributed by Halsted Press Division of John Wiley"
182,Introduction to Automata Theory  Languages and Computability,Formal language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006116208,-0.03343465,-0.078616352,"Addison-Wesley Longman Publishing Co., Inc."
183,Processing of X-ray diffraction data collected in oscillation mode,Crystallography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077441077,0.009375,-0.068111455,Academic Press Inc.
184,Support-Vector Networks,Semi-supervised learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122186495,-0.040114613,Kluwer Academic Publishers
185,The competitive advantage of nations,Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346368715,0.099585062,0.049056604,0.007194245,-0.071428571,Free Press
186,The principles of nonlinear optics,Waveguide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003030303,-0.048338369,-0.079365079,Wiley-Interscience
187,Radiation Detection and Measurement,X-ray detector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07310705,Wiley
188,Remington's pharmaceutical sciences,Library science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168604651,0.199004975,0.091286307,0.091254753,-0.076655052,Mack Pub. Co.
189,IMPROVEMENTS IN EPOXY RESIN EMBEDDING METHODS,Epoxy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388888889,0.148837209,0.004048583,-0.044354839,-0.063291139,-0.076576577,-0.082926829,-0.079787234,-0.086705202,-0.082278481,-0.089655172,The Rockefeller University Press
190,Physical properties of crystals,Physical property,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01384083,-0.028070175,-0.039711191,-0.045112782,-0.05511811,-0.083333333,Clarendon Press
191,The theory of polymer dynamics,Materials Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456140351,0.120481928,0.021505376,-0.038596491,-0.076642336,Oxford University Press
192,Linkage disequilibrium and fingerprinting in sugar beet,Linkage disequilibrium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182119205,-0.084033613,Springer
193,GLOBAL CANCER STATISTICS,Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002739726,CA: A CANCER JOURNAL FOR CLINICIANS
194,A survey on sensor networks,Wireless sensor network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121405751,-0.062678063,IEEE
195,A treatise on the theory of Bessel functions,Particle in a spherically symmetric potential,0,0,0,0,0,0,0,0,0,0,0,0.452380952,0.254098361,0.137254902,0.063218391,0.005405405,-0.037634409,-0.044692737,-0.058479532,-0.062111801,-0.059602649,-0.063380282,-0.067669173,-0.064516129,-0.077586207,Cambridge University Press
196,Optical coherence and quantum optics,Coherence theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093333333,-0.027439024,-0.081504702,American Institute of Physics
197,Communicating sequential processes,Procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432926829,0.114893617,-0.015267176,-0.042635659,-0.04048583,-0.05907173,-0.085201794,ACM
198,Judgment under Uncertainty: Heuristics and Biases,Social heuristics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312101911,0.097087379,0.026548673,0.004310345,0.004291845,-0.008547009,-0.068965517,American Association for the Advancement of Science
199,Nucleic acid and protein sequence analysis : a practical approach,Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11971831,0.006289308,-0.06875,IRL Press
200,Generalized Linear Models,Econometrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204878049,0.08097166,0.033707865,-0.007246377,-0.069343066,Chapman and Hall
201,Methods of biochemical analysis,Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023569024,-0.04137931,-0.071942446,-0.073643411,-0.079497908,-0.081818182,-0.084158416,-0.081081081,-0.088235294,"John Wiley & Sons, Inc."
202,Applied linear statistical models,Econometrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017123288,0,-0.023569024,-0.072413793,McGraw-Hill Irwin
203,To Err Is Human Building a Safer Health System,Health policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273469388,0.03525641,-0.058823529,National Academies Press (US)
204,Confidence limits on phylogenies: an approach using the bootstrap,Confidence interval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.088888889,0.013605442,-0.060402685,EVOLUTION
205,THEORY OF PLATES AND SHELLS,Materials Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641025641,0.359375,0.074712644,0.010695187,-0.005291005,-0.015957447,-0.037837838,-0.056179775,-0.053571429,-0.050314465,-0.059602649,-0.077464789,McGraw-Hill
206,Energy-efficient communication protocol for wireless microsensor networks,Communications protocol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119354839,-0.054755043,IEEE
207,Ab initio molecular orbital theory,Chemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502890173,0.080769231,-0.007117438,-0.032258065,-0.07037037,Wiley
208,C4.5: Programs for Machine Learning,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137184116,0.015873016,-0.065625,Morgan Kaufmann Publishers Inc.
209,Determination of serum proteins by means of the biuret reaction.,Chromatography,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0.387596899,0.156424581,0.028985507,-0.028169014,-0.048309179,-0.065989848,-0.070652174,-0.070175439,-0.075471698,-0.074829932,-0.088235294,American Society for Biochemistry and Molecular Biology
210,Chord: a scalable peer-to-peer lookup protocol for Internet applications,Communications protocol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431111111,0.00931677,-0.08,IEEE
211,The Seventh Report of the Joint National Committee on Prevention  Detection  Evaluation  and Treatment of High Blood Pressure: The JNC 7 Report,Evidence-based medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088050314,-0.057803468,American Medical Association
212,Wireless sensor networks: a survey,Sensor web,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141447368,-0.051873199,"Elsevier North-Holland, Inc."
213,Pattern Recognition with Fuzzy Objective Function Algorithms,Feature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141078838,0.08,-0.003367003,-0.070945946,Kluwer Academic Publishers
214,Discrete-time signal processing,Multidimensional signal processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.056140351,-0.023255814,-0.074829932,Prentice Hall
215,Time-harmonic electromagnetic fields,Mathematical analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026865672,-0.049079755,-0.083870968,McGraw-Hill
216,Handbook on the physics and chemistry of rare earths,Chemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424242424,0.085106383,0.166666667,0.029411765,-0.012244898,-0.053719008,-0.082969432,"North-Holland , Sole distributors for the USA and Canada, Elsevier Science"
217,Near Shannon limit error-correcting coding and decoding: Turbo-codes. 1,Turbo code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433497537,0.051546392,-0.035947712,-0.084745763,IEEE
218,High resolution two-dimensional electrophoresis of proteins.,Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14953271,0.126086957,-0.011583012,-0.05078125,-0.061728395,-0.065789474,-0.070422535,-0.090909091,NIH Public Access
219,MapReduce: simplified data processing on large clusters,Parallel computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113989637,ACM
220,MapReduce: simplified data processing on large clusters,Parallel computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113989637,USENIX Association
221,Self-organization and associative memory,Computer simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070110701,-0.013793103,-0.031468531,-0.057761733,-0.08045977,Springer-Verlag
222,System identification: theory for the user,Dynamical systems theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419161677,0.126582278,0.04494382,-0.017921147,-0.076642336,Prentice-Hall
223,RTP: A Transport Protocol for Real-Time Applications,Real-time data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07641196,-0.024691358,-0.085443038,RFC Editor
224,Electric Field Effect in Atomically Thin Carbon Films,Electron mobility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019662921,American Association for the Advancement of Science
225,Quantum Field Theory,S-matrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323170732,0.230414747,0.011235955,-0.037037037,-0.061538462,-0.086065574,American Institute of Physics
226,Physical Chemistry of Surfaces,Chemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156069364,0.05,0.019047619,0.028037383,0.009090909,-0.018018018,-0.04587156,-0.076923077,Wiley
227,Basics of qualitative research : grounded theory procedures and techniques,Social science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132352941,0.035714286,-0.062695925,Sage Publications
228,UCI Repository of Machine Learning Databases,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,-0.003125,-0.068965517,"University of California, Department of Information"
229,The MOS 36-item short-form health survey (SF-36). I. Conceptual framework and item selection.,Health policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383783784,0.125,0.034722222,-0.053691275,Med Care
230,Ad-hoc on-demand distance vector routing,Policy-based routing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490291262,0.058631922,-0.070769231,IEEE
231,Practical Statistics for Medical Research,Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005934718,-0.061946903,Chapman & Hall/CRC
232,Less-than-Additive Epistatic Interactions of Quantitative Trait Loci in Tomato,Heterozygote advantage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189189189,-0.085227273,Genetics Society of America
233,Quantum Phase Transitions,Quantum electrodynamics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289156627,-0.003115265,-0.078125,Cambridge University Press
234,A Simplex Method for Function Minimization,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708860759,0.266666667,0.140350877,0.051282051,0,-0.019512195,-0.014925373,-0.03030303,-0.072916667,Oxford University Press
235,WinGX suite for small-molecule single-crystal crystallography,Microsoft Windows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094936709,-0.075144509,International Union of Crystallography
236,Free radicals in biology and medicine,Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133064516,0.035587189,0.006872852,-0.071672355,Oxford University Press
237,Multiple view geometry in computer vision,Computer vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085173502,-0.063953488,Cambridge University Press
238,Genetic Algorithms in Search,Quality control and genetic algorithms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155102041,0.053003534,-0.023489933,-0.075601375,Addison Wesley Publishing Co. Inc.
239,Controlling the False Discovery Rate: a Practical and Powerful Approach to Multiple Testing,Econometrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20212766,-0.017699115,Royal Statistical Society
240,Emergence of scaling in random networks,Probability distribution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136666667,-0.038123167,American Association for the Advancement of Science
241,The CES-D Scale A Self-Report Depression Scale for Research in the General Population,Psychology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320987654,0.140186916,0.090163934,0.033834586,-0.054545455,SAGE Publications
242,A wavelet tour of signal processing,Wavelet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288065844,0.019169329,-0.068965517,Academic Press
243,The Statistical Analysis of Failure Time Data,Econometrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229508197,0.075555556,0.033057851,0.008,-0.01984127,-0.068825911,Taylor & Francis Group
244,Introduction to quantitative genetics.,Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064814815,0.034782609,0,-0.008403361,-0.021186441,-0.03030303,-0.080357143,Longman.
245,Measuring the efficiency of decision making units,Mathematical optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232323232,0.143442623,0.071684588,-0.060200669,Elsevier
246,Mind in society: The development of higher psychological processes,Library science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201877934,0.11328125,0.038596491,-0.060810811,Harvard University Press
